189	candidate_scores_0.bin	3083728	876	28a4c47cec996a8e050f93c0f471fa77bbadc738f7ab8cc2bde51aef73fce568
190	candidate_scores_0.bin	3097744	711	080341bee8a42e1d12f4be9e10e965a911bc7d20f364c05ff050930a2b58ae56
191	candidate_scores_0.bin	3109120	1191	1a25d2b20528de17e009aecdb33a48bb06b5fa6892819481f126c892912335b0
192	candidate_scores_0.bin	3128176	1301	4eafbc14d695801cb7a36c99940d48229b016a05505512279e17e80a04079bcf
193	candidate_scores_0.bin	3148992	1148	5d716d92f9b4e7941d260587347d2d0eb13d249cd1753fdee39c614418fb9f54
194	candidate_scores_0.bin	3167360	1198	a63d5b81eeff53d422552785b8448f93e0a9dae4530babd64b283604e6de433e
195	candidate_scores_0.bin	3186528	1239	cf876b7f81a3005745ceea90c76543a11b2d16f8a450a60ba2ada4250a68f0e9
196	candidate_scores_0.bin	3206352	1355	77d54fd480382ef749cb453548c4f2a2b84bc0367a083271a9e1d8bc6b0cab8c
197	candidate_scores_0.bin	3228032	1288	d014bee8edfa5a23b57afb57c80aa672db3dea39c3b3b51efbee05d9820332b1
198	candidate_scores_0.bin	3248640	536	e40529b9be36d7a877a0d45751fd915f272bacbc8c208110c3258eba0051bd17
199	candidate_scores_0.bin	3257216	1374	e5a2a646d7ea476792ee2d53a61889fccec040c6313573431ddb03f4f7d8c7da
200	candidate_scores_0.bin	3279200	992	261cbf0fedb38cacbffbffd842d680cd6ecbcb68a10e5f8ab3f21ebf6fd764ea
201	candidate_scores_0.bin	3295072	1049	d258391f18a8bd564e862cdde046c62b360c18d13dbd3e42ca495f45492d88cf
202	candidate_scores_0.bin	3311856	1323	f31e3d431ebbacab534e65d5f6e9cd34379a4f783ffa8b13f0e5aac380c3424b
203	candidate_scores_0.bin	3333024	998	03c2d2417cf3411f47c7573da6bdf0b6c4d9bf633722345ace77441d9e678792
204	candidate_scores_0.bin	3348992	969	60d3fa17c309b9ec71b7fcdc72bf7f5aca31c9d1b7e7a3bc99decd67d3b9ec9a
205	candidate_scores_0.bin	3364496	1004	a19fd6612c59c9a9b97d429d3c15653acff26824ac25838448eb0bd71f5cc00a
206	candidate_scores_0.bin	3380560	870	680878ce5be6de27a997ea86942d926931bf6a32c07000da470f222fa5b7fc2c
207	candidate_scores_0.bin	3394480	1106	d2d26d7c02deea41c005b77cb36ab3d3a3d6df231e0cda039c02c3d96cf5652b
208	candidate_scores_0.bin	3412176	1059	3cdda4e98d3be716165cb8e79775b833199f79a9c4ab0400bacd163dc5b28bef
209	candidate_scores_0.bin	3429120	883	a70f1d27c015b1d606cd235341972ce81505fbedc9c8bd2495cc1a665fcf213b
210	candidate_scores_0.bin	3443248	1383	6b9eb8650024cc895c3af30ea447caa1ba3dfed86f499be3850761da4af38262
211	candidate_scores_0.bin	3465376	883	63fac1d572c9ca0ebd93fdc0a300e4712338730b0d63e2c1f0616930c23ab0ba
212	candidate_scores_0.bin	3479504	833	d1eda81072a435e9eb16e04bda802fbfde04034ea1fbcdc2475544398e542617
213	candidate_scores_0.bin	3492832	1109	1b938e21d854eec3821f54ee256601dd4efb8e6e9435ae0c25d76d0bf5a1d52e
214	candidate_scores_0.bin	3510576	1336	33c9fe962d115673c33a9e655aa0ee8fb06866d10a48307f4c22ab28795a6919
