scope,L,fraction,replicate,recall,recall_gain,exact_distance_evals_per_query
shard3,64,0.1,82,0.8597600000000001,0.00948,6.4
shard3,64,0.1,83,0.8604,0.01012,6.4
shard3,64,0.1,84,0.86056,0.01028,6.4
shard3,64,0.1,85,0.8596400000000001,0.00936,6.4
shard3,64,0.1,86,0.86004,0.00976,6.4
shard3,64,0.1,87,0.8609600000000001,0.01068,6.4
shard3,64,0.1,88,0.85968,0.0094,6.4
shard3,64,0.1,89,0.86044,0.01016,6.4
shard3,64,0.1,90,0.8595200000000001,0.00924,6.4
shard3,64,0.1,91,0.85972,0.00944,6.4
shard3,64,0.1,92,0.8599600000000001,0.00968,6.4
shard3,64,0.1,93,0.8599600000000001,0.00968,6.4
shard3,64,0.1,94,0.86028,0.01,6.4
shard3,64,0.1,95,0.85904,0.00876,6.4
shard3,64,0.1,96,0.8603200000000001,0.01004,6.4
shard3,64,0.1,97,0.8606400000000001,0.01036,6.4
shard3,64,0.1,98,0.8598800000000001,0.0096,6.4
shard3,64,0.1,99,0.86068,0.0104,6.4
shard3,64,0.25,0,0.87568,0.0254,16.0
shard3,64,0.25,1,0.87488,0.0246,16.0
shard3,64,0.25,2,0.87372,0.02344,16.0
shard3,64,0.25,3,0.87588,0.0256,16.0
shard3,64,0.25,4,0.87536,0.02508,16.0
shard3,64,0.25,5,0.87616,0.02588,16.0
shard3,64,0.25,6,0.8760800000000001,0.0258,16.0
shard3,64,0.25,7,0.87536,0.02508,16.0
shard3,64,0.25,8,0.87436,0.02408,16.0
shard3,64,0.25,9,0.87648,0.0262,16.0
shard3,64,0.25,10,0.8752000000000001,0.02492,16.0
shard3,64,0.25,11,0.8750800000000001,0.0248,16.0
shard3,64,0.25,12,0.87424,0.02396,16.0
shard3,64,0.25,13,0.87504,0.02476,16.0
shard3,64,0.25,14,0.8749600000000001,0.02468,16.0
shard3,64,0.25,15,0.87448,0.0242,16.0
shard3,64,0.25,16,0.8736400000000001,0.02336,16.0
shard3,64,0.25,17,0.87448,0.0242,16.0
shard3,64,0.25,18,0.87636,0.02608,16.0
shard3,64,0.25,19,0.87404,0.02376,16.0
shard3,64,0.25,20,0.87536,0.02508,16.0
shard3,64,0.25,21,0.87572,0.02544,16.0
shard3,64,0.25,22,0.87412,0.02384,16.0
shard3,64,0.25,23,0.87316,0.02288,16.0
shard3,64,0.25,24,0.87448,0.0242,16.0
shard3,64,0.25,25,0.8742000000000001,0.02392,16.0
shard3,64,0.25,26,0.8742800000000001,0.024,16.0
shard3,64,0.25,27,0.8736400000000001,0.02336,16.0
shard3,64,0.25,28,0.87524,0.02496,16.0
shard3,64,0.25,29,0.8742000000000001,0.02392,16.0
shard3,64,0.25,30,0.8746400000000001,0.02436,16.0
shard3,64,0.25,31,0.87488,0.0246,16.0
shard3,64,0.25,32,0.874,0.02372,16.0
shard3,64,0.25,33,0.87544,0.02516,16.0
shard3,64,0.25,34,0.87556,0.02528,16.0
shard3,64,0.25,35,0.8756400000000001,0.02536,16.0
shard3,64,0.25,36,0.87516,0.02488,16.0
shard3,64,0.25,37,0.8752800000000001,0.025,16.0
shard3,64,0.25,38,0.87536,0.02508,16.0
shard3,64,0.25,39,0.87468,0.0244,16.0
shard3,64,0.25,40,0.87556,0.02528,16.0
shard3,64,0.25,41,0.87388,0.0236,16.0
shard3,64,0.25,42,0.8746400000000001,0.02436,16.0
shard3,64,0.25,43,0.8738400000000001,0.02356,16.0
shard3,64,0.25,44,0.87404,0.02376,16.0
shard3,64,0.25,45,0.87432,0.02404,16.0
shard3,64,0.25,46,0.87468,0.0244,16.0
shard3,64,0.25,47,0.8748,0.02452,16.0
shard3,64,0.25,48,0.87412,0.02384,16.0
shard3,64,0.25,49,0.8758,0.02552,16.0
shard3,64,0.25,50,0.87468,0.0244,16.0
shard3,64,0.25,51,0.8748400000000001,0.02456,16.0
shard3,64,0.25,52,0.8758,0.02552,16.0
shard3,64,0.25,53,0.87516,0.02488,16.0
shard3,64,0.25,54,0.87448,0.0242,16.0
shard3,64,0.25,55,0.87492,0.02464,16.0
shard3,64,0.25,56,0.8754000000000001,0.02512,16.0
shard3,64,0.25,57,0.87348,0.0232,16.0
shard3,64,0.25,58,0.87416,0.02388,16.0
shard3,64,0.25,59,0.8762000000000001,0.02592,16.0
shard3,64,0.25,60,0.87476,0.02448,16.0
shard3,64,0.25,61,0.8739600000000001,0.02368,16.0
shard3,64,0.25,62,0.87468,0.0244,16.0
shard3,64,0.25,63,0.8750800000000001,0.0248,16.0
shard3,64,0.25,64,0.87344,0.02316,16.0
shard3,64,0.25,65,0.87516,0.02488,16.0
shard3,64,0.25,66,0.8748,0.02452,16.0
shard3,64,0.25,67,0.8737600000000001,0.02348,16.0
shard3,64,0.25,68,0.8737600000000001,0.02348,16.0
shard3,64,0.25,69,0.8752000000000001,0.02492,16.0
shard3,64,0.25,70,0.87432,0.02404,16.0
shard3,64,0.25,71,0.87432,0.02404,16.0
shard3,64,0.25,72,0.876,0.02572,16.0
shard3,64,0.25,73,0.8746,0.02432,16.0
shard3,64,0.25,74,0.8756,0.02532,16.0
shard3,64,0.25,75,0.87456,0.02428,16.0
shard3,64,0.25,76,0.87444,0.02416,16.0
shard3,64,0.25,77,0.87524,0.02496,16.0
shard3,64,0.25,78,0.87592,0.02564,16.0
shard3,64,0.25,79,0.8742000000000001,0.02392,16.0
shard3,64,0.25,80,0.8759600000000001,0.02568,16.0
shard3,64,0.25,81,0.87488,0.0246,16.0
shard3,64,0.25,82,0.8759600000000001,0.02568,16.0
shard3,64,0.25,83,0.8752000000000001,0.02492,16.0
shard3,64,0.25,84,0.87492,0.02464,16.0
shard3,64,0.25,85,0.87372,0.02344,16.0
shard3,64,0.25,86,0.87456,0.02428,16.0
shard3,64,0.25,87,0.87516,0.02488,16.0
shard3,64,0.25,88,0.8752800000000001,0.025,16.0
shard3,64,0.25,89,0.8756400000000001,0.02536,16.0
shard3,64,0.25,90,0.87504,0.02476,16.0
shard3,64,0.25,91,0.8748400000000001,0.02456,16.0
shard3,64,0.25,92,0.87548,0.0252,16.0
shard3,64,0.25,93,0.87448,0.0242,16.0
shard3,64,0.25,94,0.8748400000000001,0.02456,16.0
shard3,64,0.25,95,0.87448,0.0242,16.0
shard3,64,0.25,96,0.8762000000000001,0.02592,16.0
shard3,64,0.25,97,0.876,0.02572,16.0
shard3,64,0.25,98,0.87536,0.02508,16.0
shard3,64,0.25,99,0.87512,0.02484,16.0
shard3,64,0.5,0,0.9001600000000001,0.04988,32.0
shard3,64,0.5,1,0.89944,0.04916,32.0
shard3,64,0.5,2,0.89708,0.0468,32.0
shard3,64,0.5,3,0.8996000000000001,0.04932,32.0
shard3,64,0.5,4,0.8984000000000001,0.04812,32.0
shard3,64,0.5,5,0.8998,0.04952,32.0
shard3,64,0.5,6,0.8992,0.04892,32.0
shard3,64,0.5,7,0.90056,0.05028,32.0
shard3,64,0.5,8,0.8994800000000001,0.0492,32.0
shard3,64,0.5,9,0.8992800000000001,0.049,32.0
shard3,64,0.5,10,0.89876,0.04848,32.0
shard3,64,0.5,11,0.8998,0.04952,32.0
shard3,64,0.5,12,0.90032,0.05004,32.0
shard3,64,0.5,13,0.89968,0.0494,32.0
shard3,64,0.5,14,0.89808,0.0478,32.0
shard3,64,0.5,15,0.9006000000000001,0.05032,32.0
shard3,64,0.5,16,0.89864,0.04836,32.0
shard3,64,0.5,17,0.8988,0.04852,32.0
shard3,64,0.5,18,0.9,0.04972,32.0
shard3,64,0.5,19,0.898,0.04772,32.0
shard3,64,0.5,20,0.9006000000000001,0.05032,32.0
shard3,64,0.5,21,0.89896,0.04868,32.0
shard3,64,0.5,22,0.89852,0.04824,32.0
shard3,64,0.5,23,0.8999600000000001,0.04968,32.0
shard3,64,0.5,24,0.89992,0.04964,32.0
shard3,64,0.5,25,0.89856,0.04828,32.0
shard3,64,0.5,26,0.89924,0.04896,32.0
shard3,64,0.5,27,0.8987200000000001,0.04844,32.0
shard3,64,0.5,28,0.89964,0.04936,32.0
shard3,64,0.5,29,0.8978400000000001,0.04756,32.0
shard3,64,0.5,30,0.9002,0.04992,32.0
shard3,64,0.5,31,0.89964,0.04936,32.0
shard3,64,0.5,32,0.89952,0.04924,32.0
shard3,64,0.5,33,0.90068,0.0504,32.0
shard3,64,0.5,34,0.90164,0.05136,32.0
shard3,64,0.5,35,0.90036,0.05008,32.0
shard3,64,0.5,36,0.89932,0.04904,32.0
shard3,64,0.5,37,0.9002,0.04992,32.0
shard3,64,0.5,38,0.90088,0.0506,32.0
shard3,64,0.5,39,0.8992,0.04892,32.0
shard3,64,0.5,40,0.9008400000000001,0.05056,32.0
shard3,64,0.5,41,0.89788,0.0476,32.0
shard3,64,0.5,42,0.89888,0.0486,32.0
shard3,64,0.5,43,0.89936,0.04908,32.0
shard3,64,0.5,44,0.89888,0.0486,32.0
shard3,64,0.5,45,0.89836,0.04808,32.0
shard3,64,0.5,46,0.9010400000000001,0.05076,32.0
shard3,64,0.5,47,0.89924,0.04896,32.0
shard3,64,0.5,48,0.9002800000000001,0.05,32.0
shard3,64,0.5,49,0.9002,0.04992,32.0
shard3,64,0.5,50,0.89992,0.04964,32.0
shard3,64,0.5,51,0.8986000000000001,0.04832,32.0
shard3,64,0.5,52,0.9004000000000001,0.05012,32.0
shard3,64,0.5,53,0.8979600000000001,0.04768,32.0
shard3,64,0.5,54,0.90008,0.0498,32.0
shard3,64,0.5,55,0.8988400000000001,0.04856,32.0
shard3,64,0.5,56,0.9016000000000001,0.05132,32.0
shard3,64,0.5,57,0.8994800000000001,0.0492,32.0
shard3,64,0.5,58,0.8978,0.04752,32.0
shard3,64,0.5,59,0.90032,0.05004,32.0
shard3,64,0.5,60,0.8992800000000001,0.049,32.0
shard3,64,0.5,61,0.89912,0.04884,32.0
shard3,64,0.5,62,0.8991600000000001,0.04888,32.0
shard3,64,0.5,63,0.8982,0.04792,32.0
shard3,64,0.5,64,0.89952,0.04924,32.0
shard3,64,0.5,65,0.89964,0.04936,32.0
shard3,64,0.5,66,0.8990400000000001,0.04876,32.0
shard3,64,0.5,67,0.89852,0.04824,32.0
shard3,64,0.5,68,0.89892,0.04864,32.0
shard3,64,0.5,69,0.90012,0.04984,32.0
shard3,64,0.5,70,0.89836,0.04808,32.0
shard3,64,0.5,71,0.89868,0.0484,32.0
shard3,64,0.5,72,0.89988,0.0496,32.0
shard3,64,0.5,73,0.8999600000000001,0.04968,32.0
shard3,64,0.5,74,0.9000400000000001,0.04976,32.0
shard3,64,0.5,75,0.89964,0.04936,32.0
shard3,64,0.5,76,0.90044,0.05016,32.0
shard3,64,0.5,77,0.9,0.04972,32.0
shard3,64,0.5,78,0.9004800000000001,0.0502,32.0
shard3,64,0.5,79,0.8981600000000001,0.04788,32.0
shard3,64,0.5,80,0.90052,0.05024,32.0
shard3,64,0.5,81,0.89868,0.0484,32.0
shard3,64,0.5,82,0.9012800000000001,0.051,32.0
shard3,64,0.5,83,0.89912,0.04884,32.0
shard3,64,0.5,84,0.89968,0.0494,32.0
shard3,64,0.5,85,0.89836,0.04808,32.0
shard3,64,0.5,86,0.89832,0.04804,32.0
shard3,64,0.5,87,0.90064,0.05036,32.0
shard3,64,0.5,88,0.90036,0.05008,32.0
shard3,64,0.5,89,0.8994,0.04912,32.0
shard3,64,0.5,90,0.8999600000000001,0.04968,32.0
shard3,64,0.5,91,0.89888,0.0486,32.0
shard3,64,0.5,92,0.9,0.04972,32.0
shard3,64,0.5,93,0.89892,0.04864,32.0
shard3,64,0.5,94,0.89964,0.04936,32.0
shard3,64,0.5,95,0.89936,0.04908,32.0
shard3,64,0.5,96,0.90008,0.0498,32.0
shard3,64,0.5,97,0.89944,0.04916,32.0
shard3,64,0.5,98,0.89936,0.04908,32.0
shard3,64,0.5,99,0.89992,0.04964,32.0
