model,scope,descriptor,target,bin,queries,descriptor_mean,target_mean
R0-I1,all,d20,excess_loss,8,1000,73931.457,-0.026387999999999995
R0-I1,all,d20,excess_loss,9,1000,86839.98,-0.023561999999999996
R0-I1,all,oracle_recall,observed_loss,0,450,0.645111111111111,0.026444444444444444
R0-I1,all,oracle_recall,observed_loss,1,674,0.7999999999999999,0.04955489614243324
R0-I1,all,oracle_recall,observed_loss,2,8876,0.980396575033799,0.1070076611086075
R0-I1,all,oracle_recall,null_mean_loss,0,450,0.645111111111111,0.040484444444444455
R0-I1,all,oracle_recall,null_mean_loss,1,674,0.7999999999999999,0.07451632047477745
R0-I1,all,oracle_recall,null_mean_loss,2,8876,0.980396575033799,0.1466719242902208
R0-I1,all,oracle_recall,excess_loss,0,450,0.645111111111111,-0.014040000000000004
R0-I1,all,oracle_recall,excess_loss,1,674,0.7999999999999999,-0.02496142433234421
R0-I1,all,oracle_recall,excess_loss,2,8876,0.980396575033799,-0.039664263181613334
R0-I1,oracle1,boundary_gap_r1,observed_loss,0,709,22.090267983074753,0.15007052186177716
R0-I1,oracle1,boundary_gap_r1,observed_loss,1,710,71.84084507042253,0.14253521126760563
R0-I1,oracle1,boundary_gap_r1,observed_loss,2,713,130.58625525946704,0.13338008415147265
R0-I1,oracle1,boundary_gap_r1,observed_loss,3,714,200.5560224089636,0.12647058823529414
R0-I1,oracle1,boundary_gap_r1,observed_loss,4,722,282.9058171745152,0.12382271468144045
R0-I1,oracle1,boundary_gap_r1,observed_loss,5,706,379.8583569405099,0.11543909348441926
R0-I1,oracle1,boundary_gap_r1,observed_loss,6,715,500.83216783216784,0.10713286713286713
R0-I1,oracle1,boundary_gap_r1,observed_loss,7,719,675.3421418636996,0.10403337969401946
R0-I1,oracle1,boundary_gap_r1,observed_loss,8,714,959.187675070028,0.08431372549019608
R0-I1,oracle1,boundary_gap_r1,observed_loss,9,714,1851.6134453781513,0.054061624649859946
R0-I1,oracle1,boundary_gap_r1,null_mean_loss,0,709,22.090267983074753,0.1929703808180536
R0-I1,oracle1,boundary_gap_r1,null_mean_loss,1,710,71.84084507042253,0.18198591549295773
R0-I1,oracle1,boundary_gap_r1,null_mean_loss,2,713,130.58625525946704,0.1785806451612903
R0-I1,oracle1,boundary_gap_r1,null_mean_loss,3,714,200.5560224089636,0.17389635854341734
R0-I1,oracle1,boundary_gap_r1,null_mean_loss,4,722,282.9058171745152,0.16526592797783934
R0-I1,oracle1,boundary_gap_r1,null_mean_loss,5,706,379.8583569405099,0.1565127478753541
R0-I1,oracle1,boundary_gap_r1,null_mean_loss,6,715,500.83216783216784,0.14926433566433564
R0-I1,oracle1,boundary_gap_r1,null_mean_loss,7,719,675.3421418636996,0.14179694019471487
R0-I1,oracle1,boundary_gap_r1,null_mean_loss,8,714,959.187675070028,0.12500280112044818
R0-I1,oracle1,boundary_gap_r1,null_mean_loss,9,714,1851.6134453781513,0.08809803921568628
R0-I1,oracle1,boundary_gap_r1,excess_loss,0,709,22.090267983074753,-0.04289985895627643
R0-I1,oracle1,boundary_gap_r1,excess_loss,1,710,71.84084507042253,-0.03945070422535211
R0-I1,oracle1,boundary_gap_r1,excess_loss,2,713,130.58625525946704,-0.04520056100981766
R0-I1,oracle1,boundary_gap_r1,excess_loss,3,714,200.5560224089636,-0.04742577030812324
R0-I1,oracle1,boundary_gap_r1,excess_loss,4,722,282.9058171745152,-0.041443213296398884
R0-I1,oracle1,boundary_gap_r1,excess_loss,5,706,379.8583569405099,-0.041073654390934834
R0-I1,oracle1,boundary_gap_r1,excess_loss,6,715,500.83216783216784,-0.04213146853146853
R0-I1,oracle1,boundary_gap_r1,excess_loss,7,719,675.3421418636996,-0.0377635605006954
R0-I1,oracle1,boundary_gap_r1,excess_loss,8,714,959.187675070028,-0.04068907563025209
R0-I1,oracle1,boundary_gap_r1,excess_loss,9,714,1851.6134453781513,-0.03403641456582633
R0-I1,oracle1,boundary_gap_r2,observed_loss,0,714,287.890756302521,0.17282913165266106
R0-I1,oracle1,boundary_gap_r2,observed_loss,1,713,532.3338008415147,0.14950911640953718
R0-I1,oracle1,boundary_gap_r2,observed_loss,2,712,724.0814606741573,0.14648876404494385
R0-I1,oracle1,boundary_gap_r2,observed_loss,3,713,913.7601683029453,0.12748948106591868
R0-I1,oracle1,boundary_gap_r2,observed_loss,4,715,1112.8895104895105,0.11944055944055945
R0-I1,oracle1,boundary_gap_r2,observed_loss,5,715,1333.8419580419582,0.11216783216783217
R0-I1,oracle1,boundary_gap_r2,observed_loss,6,713,1595.9733520336606,0.09971949509116408
R0-I1,oracle1,boundary_gap_r2,observed_loss,7,713,1933.391304347826,0.09186535764375876
R0-I1,oracle1,boundary_gap_r2,observed_loss,8,713,2445.65778401122,0.06970546984572229
R0-I1,oracle1,boundary_gap_r2,observed_loss,9,715,4030.0013986013987,0.05174825174825174
R0-I1,oracle1,boundary_gap_r2,null_mean_loss,0,714,287.890756302521,0.22636134453781512
R0-I1,oracle1,boundary_gap_r2,null_mean_loss,1,713,532.3338008415147,0.19763814866760163
R0-I1,oracle1,boundary_gap_r2,null_mean_loss,2,712,724.0814606741573,0.18709831460674156
R0-I1,oracle1,boundary_gap_r2,null_mean_loss,3,713,913.7601683029453,0.17175596072931273
R0-I1,oracle1,boundary_gap_r2,null_mean_loss,4,715,1112.8895104895105,0.16320559440559437
R0-I1,oracle1,boundary_gap_r2,null_mean_loss,5,715,1333.8419580419582,0.15244475524475523
R0-I1,oracle1,boundary_gap_r2,null_mean_loss,6,713,1595.9733520336606,0.13978120617110798
R0-I1,oracle1,boundary_gap_r2,null_mean_loss,7,713,1933.391304347826,0.12775315568022438
R0-I1,oracle1,boundary_gap_r2,null_mean_loss,8,713,2445.65778401122,0.10893969144460029
R0-I1,oracle1,boundary_gap_r2,null_mean_loss,9,715,4030.0013986013987,0.0780923076923077
R0-I1,oracle1,boundary_gap_r2,excess_loss,0,714,287.890756302521,-0.05353221288515406
R0-I1,oracle1,boundary_gap_r2,excess_loss,1,713,532.3338008415147,-0.04812903225806451
R0-I1,oracle1,boundary_gap_r2,excess_loss,2,712,724.0814606741573,-0.04060955056179774
R0-I1,oracle1,boundary_gap_r2,excess_loss,3,713,913.7601683029453,-0.044266479663394094
R0-I1,oracle1,boundary_gap_r2,excess_loss,4,715,1112.8895104895105,-0.043765034965034956
R0-I1,oracle1,boundary_gap_r2,excess_loss,5,715,1333.8419580419582,-0.04027692307692307
R0-I1,oracle1,boundary_gap_r2,excess_loss,6,713,1595.9733520336606,-0.040061711079943885
R0-I1,oracle1,boundary_gap_r2,excess_loss,7,713,1933.391304347826,-0.03588779803646563
R0-I1,oracle1,boundary_gap_r2,excess_loss,8,713,2445.65778401122,-0.039234221598877975
R0-I1,oracle1,boundary_gap_r2,excess_loss,9,715,4030.0013986013987,-0.026344055944055943
R0-I1,oracle1,boundary_gap_r5,observed_loss,0,714,1517.3809523809523,0.17478991596638654
R0-I1,oracle1,boundary_gap_r5,observed_loss,1,713,2398.0028050490882,0.14838709677419357
R0-I1,oracle1,boundary_gap_r5,observed_loss,2,714,2933.607843137255,0.1341736694677871
R0-I1,oracle1,boundary_gap_r5,observed_loss,3,712,3410.5941011235955,0.12401685393258428
R0-I1,oracle1,boundary_gap_r5,observed_loss,4,715,3910.993006993007,0.11622377622377622
R0-I1,oracle1,boundary_gap_r5,observed_loss,5,713,4431.542776998597,0.10603085553997196
R0-I1,oracle1,boundary_gap_r5,observed_loss,6,714,5041.375350140056,0.10420168067226891
R0-I1,oracle1,boundary_gap_r5,observed_loss,7,713,5811.262272089762,0.08737727910238428
R0-I1,oracle1,boundary_gap_r5,observed_loss,8,714,6951.6596638655465,0.07941176470588236
R0-I1,oracle1,boundary_gap_r5,observed_loss,9,714,10756.281512605043,0.06624649859943978
R0-I1,oracle1,boundary_gap_r5,null_mean_loss,0,714,1517.3809523809523,0.24007002801120447
R0-I1,oracle1,boundary_gap_r5,null_mean_loss,1,713,2398.0028050490882,0.2004936886395512
R0-I1,oracle1,boundary_gap_r5,null_mean_loss,2,714,2933.607843137255,0.18429971988795518
R0-I1,oracle1,boundary_gap_r5,null_mean_loss,3,712,3410.5941011235955,0.16953932584269663
R0-I1,oracle1,boundary_gap_r5,null_mean_loss,4,715,3910.993006993007,0.15556083916083913
R0-I1,oracle1,boundary_gap_r5,null_mean_loss,5,713,4431.542776998597,0.1466844319775596
R0-I1,oracle1,boundary_gap_r5,null_mean_loss,6,714,5041.375350140056,0.13563025210084032
R0-I1,oracle1,boundary_gap_r5,null_mean_loss,7,713,5811.262272089762,0.12160448807854136
R0-I1,oracle1,boundary_gap_r5,null_mean_loss,8,714,6951.6596638655465,0.10964985994397758
R0-I1,oracle1,boundary_gap_r5,null_mean_loss,9,714,10756.281512605043,0.08943417366946778
R0-I1,oracle1,boundary_gap_r5,excess_loss,0,714,1517.3809523809523,-0.06528011204481793
R0-I1,oracle1,boundary_gap_r5,excess_loss,1,713,2398.0028050490882,-0.052106591865357633
R0-I1,oracle1,boundary_gap_r5,excess_loss,2,714,2933.607843137255,-0.05012605042016806
R0-I1,oracle1,boundary_gap_r5,excess_loss,3,712,3410.5941011235955,-0.04552247191011235
R0-I1,oracle1,boundary_gap_r5,excess_loss,4,715,3910.993006993007,-0.039337062937062926
R0-I1,oracle1,boundary_gap_r5,excess_loss,5,713,4431.542776998597,-0.04065357643758765
R0-I1,oracle1,boundary_gap_r5,excess_loss,6,714,5041.375350140056,-0.03142857142857142
R0-I1,oracle1,boundary_gap_r5,excess_loss,7,713,5811.262272089762,-0.034227208976157074
R0-I1,oracle1,boundary_gap_r5,excess_loss,8,714,6951.6596638655465,-0.030238095238095234
R0-I1,oracle1,boundary_gap_r5,excess_loss,9,714,10756.281512605043,-0.02318767507002801
R0-I1,oracle1,relative_boundary_margin,observed_loss,0,714,0.0005520573831034551,0.1473389355742297
R0-I1,oracle1,relative_boundary_margin,observed_loss,1,713,0.0017844618110237447,0.14025245441795234
R0-I1,oracle1,relative_boundary_margin,observed_loss,2,714,0.003153385600025454,0.13011204481792718
R0-I1,oracle1,relative_boundary_margin,observed_loss,3,713,0.004751690033926441,0.13225806451612904
R0-I1,oracle1,relative_boundary_margin,observed_loss,4,714,0.00664727244656016,0.1219887955182073
R0-I1,oracle1,relative_boundary_margin,observed_loss,5,714,0.008847080674809254,0.11582633053221289
R0-I1,oracle1,relative_boundary_margin,observed_loss,6,713,0.011578542896355525,0.10743338008415146
R0-I1,oracle1,relative_boundary_margin,observed_loss,7,713,0.015454061296813313,0.10224403927068723
R0-I1,oracle1,relative_boundary_margin,observed_loss,8,714,0.0216283522100756,0.0861344537815126
R0-I1,oracle1,relative_boundary_margin,observed_loss,9,714,0.04346876016661628,0.05728291316526611
R0-I1,oracle1,relative_boundary_margin,null_mean_loss,0,714,0.0005520573831034551,0.183812324929972
R0-I1,oracle1,relative_boundary_margin,null_mean_loss,1,713,0.0017844618110237447,0.17650771388499298
R0-I1,oracle1,relative_boundary_margin,null_mean_loss,2,714,0.003153385600025454,0.1726750700280112
R0-I1,oracle1,relative_boundary_margin,null_mean_loss,3,713,0.004751690033926441,0.17250210378681627
R0-I1,oracle1,relative_boundary_margin,null_mean_loss,4,714,0.00664727244656016,0.16496918767507002
R0-I1,oracle1,relative_boundary_margin,null_mean_loss,5,714,0.008847080674809254,0.1588879551820728
R0-I1,oracle1,relative_boundary_margin,null_mean_loss,6,713,0.011578542896355525,0.15215427769985973
R0-I1,oracle1,relative_boundary_margin,null_mean_loss,7,713,0.015454061296813313,0.14377559607293128
R0-I1,oracle1,relative_boundary_margin,null_mean_loss,8,714,0.0216283522100756,0.13010364145658265
R0-I1,oracle1,relative_boundary_margin,null_mean_loss,9,714,0.04346876016661628,0.09756862745098041
R0-I1,oracle1,relative_boundary_margin,excess_loss,0,714,0.0005520573831034551,-0.03647338935574229
R0-I1,oracle1,relative_boundary_margin,excess_loss,1,713,0.0017844618110237447,-0.03625525946704067
R0-I1,oracle1,relative_boundary_margin,excess_loss,2,714,0.003153385600025454,-0.042563025210084024
R0-I1,oracle1,relative_boundary_margin,excess_loss,3,713,0.004751690033926441,-0.040244039270687225
R0-I1,oracle1,relative_boundary_margin,excess_loss,4,714,0.00664727244656016,-0.04298039215686274
R0-I1,oracle1,relative_boundary_margin,excess_loss,5,714,0.008847080674809254,-0.04306162464985993
R0-I1,oracle1,relative_boundary_margin,excess_loss,6,713,0.011578542896355525,-0.044720897615708265
R0-I1,oracle1,relative_boundary_margin,excess_loss,7,713,0.015454061296813313,-0.04153155680224403
R0-I1,oracle1,relative_boundary_margin,excess_loss,8,714,0.0216283522100756,-0.04396918767507003
R0-I1,oracle1,relative_boundary_margin,excess_loss,9,714,0.04346876016661628,-0.04028571428571428
R0-I1,oracle1,relative_span_r2,observed_loss,0,714,0.007444238198527604,0.17394957983193277
R0-I1,oracle1,relative_span_r2,observed_loss,1,713,0.013208135870867242,0.14852734922861152
R0-I1,oracle1,relative_span_r2,observed_loss,2,714,0.017488781020939145,0.1404761904761905
R0-I1,oracle1,relative_span_r2,observed_loss,3,713,0.02140046031956022,0.13043478260869568
R0-I1,oracle1,relative_span_r2,observed_loss,4,714,0.025701731920459787,0.12044817927170869
R0-I1,oracle1,relative_span_r2,observed_loss,5,713,0.030390644147044656,0.10813464235624122
R0-I1,oracle1,relative_span_r2,observed_loss,6,714,0.03594141710060397,0.09803921568627451
R0-I1,oracle1,relative_span_r2,observed_loss,7,713,0.043415543948234735,0.09060308555399718
R0-I1,oracle1,relative_span_r2,observed_loss,8,714,0.0550527590911783,0.07492997198879552
R0-I1,oracle1,relative_span_r2,observed_loss,9,714,0.09546235807200631,0.055322128851540614
R0-I1,oracle1,relative_span_r2,null_mean_loss,0,714,0.007444238198527604,0.210187675070028
R0-I1,oracle1,relative_span_r2,null_mean_loss,1,713,0.013208135870867242,0.19420196353436187
R0-I1,oracle1,relative_span_r2,null_mean_loss,2,714,0.017488781020939145,0.18189915966386552
R0-I1,oracle1,relative_span_r2,null_mean_loss,3,713,0.02140046031956022,0.17182328190743337
R0-I1,oracle1,relative_span_r2,null_mean_loss,4,714,0.025701731920459787,0.15976470588235292
R0-I1,oracle1,relative_span_r2,null_mean_loss,5,713,0.030390644147044656,0.15339130434782608
R0-I1,oracle1,relative_span_r2,null_mean_loss,6,714,0.03594141710060397,0.1438879551820728
R0-I1,oracle1,relative_span_r2,null_mean_loss,7,713,0.043415543948234735,0.12960729312762972
R0-I1,oracle1,relative_span_r2,null_mean_loss,8,714,0.0550527590911783,0.11585714285714285
R0-I1,oracle1,relative_span_r2,null_mean_loss,9,714,0.09546235807200631,0.09234173669467788
R0-I1,oracle1,relative_span_r2,excess_loss,0,714,0.007444238198527604,-0.03623809523809523
R0-I1,oracle1,relative_span_r2,excess_loss,1,713,0.013208135870867242,-0.04567461430575034
R0-I1,oracle1,relative_span_r2,excess_loss,2,714,0.017488781020939145,-0.04142296918767506
R0-I1,oracle1,relative_span_r2,excess_loss,3,713,0.02140046031956022,-0.04138849929873772
R0-I1,oracle1,relative_span_r2,excess_loss,4,714,0.025701731920459787,-0.039316526610644255
R0-I1,oracle1,relative_span_r2,excess_loss,5,713,0.030390644147044656,-0.04525666199158485
R0-I1,oracle1,relative_span_r2,excess_loss,6,714,0.03594141710060397,-0.045848739495798305
R0-I1,oracle1,relative_span_r2,excess_loss,7,713,0.043415543948234735,-0.03900420757363253
R0-I1,oracle1,relative_span_r2,excess_loss,8,714,0.0550527590911783,-0.04092717086834733
R0-I1,oracle1,relative_span_r2,excess_loss,9,714,0.09546235807200631,-0.03701960784313725
R0-I1,oracle1,local_distance_concentration,observed_loss,0,714,0.17415372972316293,0.14887955182072832
R0-I1,oracle1,local_distance_concentration,observed_loss,1,713,0.23249673957889125,0.12875175315568024
R0-I1,oracle1,local_distance_concentration,observed_loss,2,714,0.275093510600203,0.12058823529411763
R0-I1,oracle1,local_distance_concentration,observed_loss,3,713,0.3206459961303918,0.11192145862552597
R0-I1,oracle1,local_distance_concentration,observed_loss,4,714,0.3705724715693567,0.1165266106442577
R0-I1,oracle1,local_distance_concentration,observed_loss,5,714,0.43161837960193383,0.11022408963585435
R0-I1,oracle1,local_distance_concentration,observed_loss,6,713,0.5188151899160848,0.11360448807854137
R0-I1,oracle1,local_distance_concentration,observed_loss,7,713,0.6972444818954177,0.10518934081346423
R0-I1,oracle1,local_distance_concentration,observed_loss,8,714,1.1891630546985006,0.09509803921568628
R0-I1,oracle1,local_distance_concentration,observed_loss,9,714,4.465484545137179,0.0900560224089636
R0-I1,oracle1,local_distance_concentration,null_mean_loss,0,714,0.17415372972316293,0.19505882352941176
R0-I1,oracle1,local_distance_concentration,null_mean_loss,1,713,0.23249673957889125,0.1736914446002805
R0-I1,oracle1,local_distance_concentration,null_mean_loss,2,714,0.275093510600203,0.1629019607843137
R0-I1,oracle1,local_distance_concentration,null_mean_loss,3,713,0.3206459961303918,0.15703225806451612
R0-I1,oracle1,local_distance_concentration,null_mean_loss,4,714,0.3705724715693567,0.15670868347338934
R0-I1,oracle1,local_distance_concentration,null_mean_loss,5,714,0.43161837960193383,0.1515126050420168
R0-I1,oracle1,local_distance_concentration,null_mean_loss,6,713,0.5188151899160848,0.15074053295932677
R0-I1,oracle1,local_distance_concentration,null_mean_loss,7,713,0.6972444818954177,0.1448274894810659
R0-I1,oracle1,local_distance_concentration,null_mean_loss,8,714,1.1891630546985006,0.13775070028011202
R0-I1,oracle1,local_distance_concentration,null_mean_loss,9,714,4.465484545137179,0.12270588235294116
R0-I1,oracle1,local_distance_concentration,excess_loss,0,714,0.17415372972316293,-0.04617927170868347
R0-I1,oracle1,local_distance_concentration,excess_loss,1,713,0.23249673957889125,-0.04493969144460027
R0-I1,oracle1,local_distance_concentration,excess_loss,2,714,0.275093510600203,-0.042313725490196075
R0-I1,oracle1,local_distance_concentration,excess_loss,3,713,0.3206459961303918,-0.04511079943899018
R0-I1,oracle1,local_distance_concentration,excess_loss,4,714,0.3705724715693567,-0.040182072829131645
R0-I1,oracle1,local_distance_concentration,excess_loss,5,714,0.43161837960193383,-0.041288515406162456
R0-I1,oracle1,local_distance_concentration,excess_loss,6,713,0.5188151899160848,-0.0371360448807854
R0-I1,oracle1,local_distance_concentration,excess_loss,7,713,0.6972444818954177,-0.03963814866760167
R0-I1,oracle1,local_distance_concentration,excess_loss,8,714,1.1891630546985006,-0.042652661064425765
R0-I1,oracle1,local_distance_concentration,excess_loss,9,714,4.465484545137179,-0.03264985994397758
R0-I1,oracle1,candidate_count,observed_loss,0,713,529.6115007012622,0.11711079943899018
R0-I1,oracle1,candidate_count,observed_loss,1,713,723.0280504908836,0.10911640953716689
R0-I1,oracle1,candidate_count,observed_loss,2,711,842.7834036568214,0.10942334739803096
R0-I1,oracle1,candidate_count,observed_loss,3,714,928.9397759103641,0.1123249299719888
R0-I1,oracle1,candidate_count,observed_loss,4,706,996.114730878187,0.11841359773371105
R0-I1,oracle1,candidate_count,observed_loss,5,716,1054.06843575419,0.11480446927374302
R0-I1,oracle1,candidate_count,observed_loss,6,708,1105.5579096045199,0.10889830508474575
R0-I1,oracle1,candidate_count,observed_loss,7,719,1155.4158553546592,0.11543810848400557
R0-I1,oracle1,candidate_count,observed_loss,8,715,1209.758041958042,0.11384615384615386
R0-I1,oracle1,candidate_count,observed_loss,9,721,1310.5617198335644,0.12135922330097089
R0-I1,oracle1,candidate_count,null_mean_loss,0,713,529.6115007012622,0.17478260869565218
R0-I1,oracle1,candidate_count,null_mean_loss,1,713,723.0280504908836,0.15735203366058906
R0-I1,oracle1,candidate_count,null_mean_loss,2,711,842.7834036568214,0.15266947960618846
R0-I1,oracle1,candidate_count,null_mean_loss,3,714,928.9397759103641,0.15436134453781514
R0-I1,oracle1,candidate_count,null_mean_loss,4,706,996.114730878187,0.15491501416430595
R0-I1,oracle1,candidate_count,null_mean_loss,5,716,1054.06843575419,0.14889664804469271
R0-I1,oracle1,candidate_count,null_mean_loss,6,708,1105.5579096045199,0.1503813559322034
R0-I1,oracle1,candidate_count,null_mean_loss,7,719,1155.4158553546592,0.15575243393602223
R0-I1,oracle1,candidate_count,null_mean_loss,8,715,1209.758041958042,0.14868531468531468
R0-I1,oracle1,candidate_count,null_mean_loss,9,721,1310.5617198335644,0.155126213592233
R0-I1,oracle1,candidate_count,excess_loss,0,713,529.6115007012622,-0.05767180925666198
R0-I1,oracle1,candidate_count,excess_loss,1,713,723.0280504908836,-0.04823562412342215
R0-I1,oracle1,candidate_count,excess_loss,2,711,842.7834036568214,-0.04324613220815752
